frame,id,cls_id,cls_name,conf,x1,y1,x2,y2,fps,video_width,video_height
4,3,2,car,0.8436895608901978,1226.1541748046875,472.8376770019531,1520.754150390625,697.3828735351562,2.237,1920,1080
4,4,2,car,0.853366494178772,647.1119384765625,407.845458984375,895.7033081054688,606.1326293945312,2.237,1920,1080
4,5,2,car,0.720676839351654,288.6038818359375,284.6103210449219,408.2730407714844,362.29400634765625,2.237,1920,1080
4,6,5,bus,0.6137272715568542,913.227783203125,294.9534606933594,1122.0762939453125,471.88165283203125,2.237,1920,1080
5,1,2,car,0.8252696990966797,799.45654296875,582.5092163085938,1098.443359375,828.2227172851562,2.746,1920,1080
5,2,2,car,0.8475950360298157,887.9716796875,904.2346801757812,1194.0673828125,1071.7950439453125,2.746,1920,1080
5,3,2,car,0.8695049285888672,1232.85205078125,477.4317932128906,1526.9969482421875,701.68017578125,2.746,1920,1080
5,4,2,car,0.8143526315689087,648.5723266601562,411.1325988769531,900.9876708984375,612.5821533203125,2.746,1920,1080
5,5,2,car,0.6554585695266724,289.9606018066406,283.96600341796875,408.9258728027344,361.36187744140625,2.746,1920,1080
5,6,5,bus,0.7056951522827148,919.239990234375,296.92584228515625,1127.9287109375,473.60296630859375,2.746,1920,1080
5,7,2,car,0.6736457347869873,602.2849731445312,346.3759460449219,788.7105712890625,533.9220581054688,2.746,1920,1080
6,1,2,car,0.8110568523406982,801.9135131835938,588.0451049804688,1102.2838134765625,834.8897705078125,3.335,1920,1080
6,2,2,car,0.8612712621688843,899.6338500976562,912.7144775390625,1195.11865234375,1071.2843017578125,3.335,1920,1080
6,3,2,car,0.8347350358963013,1236.9002685546875,480.003173828125,1531.35400390625,704.389404296875,3.335,1920,1080
6,4,2,car,0.7843725085258484,651.8606567382812,415.3310241699219,904.8289184570312,617.3116455078125,3.335,1920,1080
6,5,2,car,0.6997581720352173,292.6737976074219,284.4967041015625,411.4757385253906,361.8316955566406,3.335,1920,1080
6,6,5,bus,0.4351242780685425,921.8956909179688,297.62835693359375,1131.9334716796875,475.409912109375,3.335,1920,1080
6,7,2,car,0.5968572497367859,603.5924682617188,348.9412536621094,790.1862182617188,536.5442504882812,3.335,1920,1080
7,1,2,car,0.8475897908210754,806.178466796875,595.772216796875,1109.186279296875,844.763916015625,4.094,1920,1080
7,2,2,car,0.8183591961860657,906.97607421875,922.3636474609375,1194.5325927734375,1072.432861328125,4.094,1920,1080
7,3,2,car,0.86871337890625,1240.685791015625,482.1484680175781,1538.7113037109375,709.2596435546875,4.094,1920,1080
7,4,2,car,0.8723404407501221,657.1295166015625,420.8442687988281,910.5257568359375,622.9226684570312,4.094,1920,1080
7,5,2,car,0.6386986374855042,292.5741882324219,282.6412353515625,413.99200439453125,362.03045654296875,4.094,1920,1080
7,6,5,bus,0.8296676874160767,925.9473876953125,298.683349609375,1136.9378662109375,477.1126708984375,4.094,1920,1080
7,7,2,car,0.6945787072181702,607.8145141601562,351.5566101074219,792.6573486328125,536.9325561523438,4.094,1920,1080
8,1,2,car,0.8665445446968079,813.4161987304688,603.9932861328125,1117.3736572265625,852.8145141601562,3.946,1920,1080
8,2,2,car,0.783190906047821,910.7212524414062,933.2413940429688,1188.484619140625,1073.3206787109375,3.946,1920,1080
8,3,2,car,0.878436267375946,1245.6566162109375,485.3898620605469,1548.9656982421875,716.7146606445312,3.946,1920,1080
8,4,2,car,0.8785606622695923,662.3653564453125,423.8380432128906,917.36572265625,627.0143432617188,3.946,1920,1080
8,5,2,car,0.667171835899353,293.24578857421875,282.43505859375,416.75616455078125,363.5865783691406,3.946,1920,1080
8,6,2,car,0.4170379638671875,929.7554931640625,299.991455078125,1141.3509521484375,478.56573486328125,3.946,1920,1080
8,7,2,car,0.6866415739059448,615.6035766601562,355.5304870605469,802.1600341796875,541.6350708007812,3.946,1920,1080
9,1,2,car,0.8756163716316223,817.5367431640625,610.5311889648438,1121.1217041015625,858.2203979492188,4.621,1920,1080
9,3,2,car,0.8679409623146057,1248.7216796875,487.9350891113281,1554.7066650390625,721.5192260742188,4.621,1920,1080
9,4,2,car,0.8534902930259705,665.246337890625,425.7199401855469,922.0977783203125,630.3553466796875,4.621,1920,1080
9,5,2,car,0.7273975014686584,293.3175964355469,281.8230895996094,418.7154846191406,364.68804931640625,4.621,1920,1080
9,6,7,truck,0.35672828555107117,931.258544921875,301.0440368652344,1144.3953857421875,480.74969482421875,4.621,1920,1080
9,7,2,car,0.6251887679100037,618.9849243164062,359.5990295410156,806.4498291015625,545.63134765625,4.621,1920,1080
10,1,2,car,0.8626646399497986,821.974365234375,617.998046875,1126.4976806640625,865.5731811523438,5.106,1920,1080
10,3,2,car,0.8669968247413635,1253.8875732421875,492.61517333984375,1561.99072265625,727.833984375,5.106,1920,1080
10,4,2,car,0.8697562217712402,668.1309814453125,428.50677490234375,926.7964477539062,634.306640625,5.106,1920,1080
10,5,2,car,0.772091269493103,294.26983642578125,280.867431640625,420.8932189941406,364.9739074707031,5.106,1920,1080
10,6,7,truck,0.4952527582645416,935.1605834960938,303.0248107910156,1149.001220703125,482.7795715332031,5.106,1920,1080
10,7,2,car,0.7226877212524414,622.0452270507812,363.919921875,811.7171020507812,550.9121704101562,5.106,1920,1080
10,8,2,car,0.7694736123085022,874.645751953125,951.097900390625,1246.803466796875,1071.4735107421875,5.106,1920,1080
11,1,2,car,0.8501361608505249,824.1006469726562,624.4869995117188,1131.915283203125,874.0718383789062,5.591,1920,1080
11,3,2,car,0.8807671666145325,1259.985595703125,497.1260681152344,1570.3197021484375,734.3676147460938,5.591,1920,1080
11,4,2,car,0.8708434104919434,672.5379638671875,434.3136901855469,932.5447387695312,640.9454345703125,5.591,1920,1080
11,5,2,car,0.7750729322433472,295.5675354003906,279.376953125,422.4709777832031,364.1485290527344,5.591,1920,1080
11,6,7,truck,0.3810269832611084,941.2263793945312,304.805419921875,1155.7572021484375,484.9014587402344,5.591,1920,1080
11,7,2,car,0.7274183630943298,623.423828125,366.0857238769531,817.0812377929688,555.8616943359375,5.591,1920,1080
11,8,2,car,0.8026243448257446,900.2649536132812,961.9304809570312,1246.44775390625,1073.5592041015625,5.591,1920,1080
12,1,2,car,0.8723540306091309,824.9434814453125,629.30029296875,1134.900634765625,879.9464721679688,5.93,1920,1080
12,3,2,car,0.8672035336494446,1263.1390380859375,500.444580078125,1577.21435546875,741.046875,5.93,1920,1080
12,4,2,car,0.8684520125389099,674.4331665039062,435.9716491699219,937.7302856445312,645.1904296875,5.93,1920,1080
12,5,2,car,0.8003037571907043,297.186767578125,279.00823974609375,423.681396484375,363.9151306152344,5.93,1920,1080
12,6,2,car,0.5670792460441589,945.2693481445312,305.9469299316406,1161.25537109375,487.1641540527344,5.93,1920,1080
12,7,2,car,0.7689043283462524,623.5357055664062,366.8251953125,819.704833984375,557.8434448242188,5.93,1920,1080
12,8,2,car,0.7738054990768433,906.5440673828125,970.6935424804688,1231.69873046875,1075.0643310546875,5.93,1920,1080
13,1,2,car,0.8480959534645081,825.8700561523438,635.4271850585938,1142.8209228515625,892.1945190429688,6.415,1920,1080
13,3,2,car,0.840472400188446,1270.6199951171875,506.43182373046875,1585.0189208984375,747.8154907226562,6.415,1920,1080
13,4,2,car,0.8819242715835571,679.1422729492188,440.560791015625,943.15478515625,650.2571411132812,6.415,1920,1080
13,5,2,car,0.7761951684951782,299.0406494140625,278.43524169921875,425.7753601074219,363.7510070800781,6.415,1920,1080
13,6,2,car,0.28423961997032166,950.1646728515625,307.33746337890625,1166.6075439453125,488.7388916015625,6.415,1920,1080
13,7,2,car,0.8011683821678162,625.6546630859375,370.4017028808594,823.0318603515625,561.2217407226562,6.415,1920,1080
13,8,2,car,0.7249180674552917,926.48046875,982.0243530273438,1216.181640625,1074.3770751953125,6.415,1920,1080
14,1,2,car,0.8973252177238464,828.54052734375,641.34228515625,1149.6185302734375,901.8211669921875,6.709,1920,1080
14,3,2,car,0.8368254899978638,1277.063232421875,512.5551147460938,1590.5965576171875,753.2304077148438,6.709,1920,1080
14,4,2,car,0.8739515542984009,683.6074829101562,445.36212158203125,948.2880249023438,655.7050170898438,6.709,1920,1080
14,5,2,car,0.7461937069892883,299.0394592285156,277.6139831542969,426.33734130859375,363.6060791015625,6.709,1920,1080
14,6,7,truck,0.4013848602771759,953.8694458007812,308.60137939453125,1172.4317626953125,491.8938903808594,6.709,1920,1080
14,7,2,car,0.7188205718994141,632.1363525390625,373.3245849609375,830.059326171875,562.4580078125,6.709,1920,1080
14,8,2,car,0.7464463114738464,947.2552490234375,998.38525390625,1190.255126953125,1074.5438232421875,6.709,1920,1080
14,9,2,car,0.7391775846481323,522.5753784179688,295.6278076171875,712.502197265625,468.2330017089844,6.709,1920,1080
15,1,2,car,0.8742389678955078,830.686279296875,647.4774780273438,1153.21826171875,909.8047485351562,7.15,1920,1080
15,3,2,car,0.8181977868080139,1283.2392578125,518.8423461914062,1594.3927001953125,757.343017578125,7.15,1920,1080
15,4,2,car,0.8773587942123413,686.424560546875,448.15447998046875,953.4939575195312,660.7185668945312,7.15,1920,1080
15,5,2,car,0.7709318399429321,299.72021484375,277.3197937011719,426.5510559082031,363.2886962890625,7.15,1920,1080
15,6,7,truck,0.4554462730884552,957.3983764648438,309.3608093261719,1177.6043701171875,494.25823974609375,7.15,1920,1080
15,7,2,car,0.759783148765564,634.1277465820312,375.2254638671875,832.8301391601562,563.05908203125,7.15,1920,1080
15,9,2,car,0.6506783962249756,524.205810546875,295.8844909667969,716.05126953125,470.2657775878906,7.15,1920,1080
16,1,2,car,0.866852343082428,839.0059814453125,657.095458984375,1159.552001953125,918.693115234375,7.377,1920,1080
16,3,2,car,0.825842559337616,1287.621826171875,523.8023681640625,1600.875,763.904052734375,7.377,1920,1080
16,4,2,car,0.8665261268615723,687.3677368164062,450.8548278808594,959.3916015625,667.985107421875,7.377,1920,1080
16,5,2,car,0.7760166525840759,301.2646789550781,277.23614501953125,427.82354736328125,363.2906799316406,7.377,1920,1080
16,6,7,truck,0.4603962302207947,959.1668090820312,310.5425109863281,1182.3233642578125,498.01092529296875,7.377,1920,1080
16,7,2,car,0.8409291505813599,636.6350708007812,376.8267822265625,839.4712524414062,566.837646484375,7.377,1920,1080
16,9,2,car,0.669922411441803,524.4152221679688,296.3711242675781,719.0896606445312,473.5098571777344,7.377,1920,1080
17,1,2,car,0.8847695589065552,842.9566650390625,664.8900146484375,1165.4324951171875,928.3217163085938,7.708,1920,1080
17,3,2,car,0.8594253659248352,1293.8365478515625,528.4993286132812,1610.9007568359375,771.5828247070312,7.708,1920,1080
17,4,2,car,0.8459380865097046,692.7227783203125,457.2110595703125,964.159423828125,673.9601440429688,7.708,1920,1080
17,5,2,car,0.7870357036590576,301.85150146484375,275.3027648925781,430.03961181640625,362.8907165527344,7.708,1920,1080
17,6,2,car,0.47975003719329834,962.8854370117188,311.085205078125,1187.52392578125,499.89239501953125,7.708,1920,1080
17,7,2,car,0.7787318229675293,634.2725830078125,377.563232421875,841.5018920898438,570.9190673828125,7.708,1920,1080
17,9,2,car,0.7437613010406494,526.4630737304688,298.2860412597656,722.174560546875,476.510498046875,7.708,1920,1080
18,1,2,car,0.855294406414032,844.60498046875,670.0526123046875,1170.7137451171875,936.8760375976562,7.943,1920,1080
18,3,2,car,0.9022444486618042,1298.546875,531.643310546875,1617.98291015625,776.5625610351562,7.943,1920,1080
18,4,2,car,0.7993152141571045,696.9359130859375,461.4231262207031,967.6995239257812,677.499267578125,7.943,1920,1080
18,5,2,car,0.8126817345619202,302.6675109863281,275.34698486328125,430.398193359375,362.749267578125,7.943,1920,1080
18,6,7,truck,0.3454890549182892,965.4931640625,312.1915588378906,1191.050537109375,501.41131591796875,7.943,1920,1080
18,7,2,car,0.7611370086669922,636.9548950195312,382.3879089355469,842.891357421875,572.7951049804688,7.943,1920,1080
18,9,2,car,0.7309951782226562,527.5610961914062,299.2462158203125,723.6317749023438,477.8302307128906,7.943,1920,1080
19,1,2,car,0.8772556185722351,847.8912963867188,676.7354125976562,1177.1279296875,946.8438110351562,8.039,1920,1080
19,3,2,car,0.8406903743743896,1303.6055908203125,537.6527709960938,1623.9061279296875,783.1710205078125,8.039,1920,1080
19,4,2,car,0.8399947285652161,702.44091796875,467.2668151855469,972.3186645507812,681.9396362304688,8.039,1920,1080
19,5,2,car,0.7795474529266357,303.89990234375,275.17144775390625,430.8345642089844,362.3826904296875,8.039,1920,1080
19,6,2,car,0.5737248063087463,969.3998413085938,313.2669677734375,1196.1317138671875,503.3449401855469,8.039,1920,1080
19,7,2,car,0.8240763545036316,638.9663696289062,385.7716369628906,847.9754638671875,577.5140991210938,8.039,1920,1080
19,9,2,car,0.7623287439346313,528.4796752929688,300.1432189941406,727.5801391601562,481.65625,8.039,1920,1080
20,1,2,car,0.9003472328186035,854.567626953125,686.4189453125,1183.368408203125,955.5718994140625,8.178,1920,1080
20,3,2,car,0.848915696144104,1308.667724609375,543.6845092773438,1633.2108154296875,792.8728637695312,8.178,1920,1080
20,4,2,car,0.8401374816894531,709.2216186523438,473.3970947265625,979.2908325195312,687.750244140625,8.178,1920,1080
20,5,2,car,0.7667676210403442,305.4400634765625,274.9961853027344,431.8019714355469,362.1078186035156,8.178,1920,1080
20,6,7,truck,0.3426372706890106,974.8494873046875,315.2034912109375,1203.287353515625,506.7722473144531,8.178,1920,1080
20,7,2,car,0.8282840847969055,640.5990600585938,388.4756164550781,852.0888061523438,581.901611328125,8.178,1920,1080
20,9,2,car,0.7596458196640015,529.7694091796875,300.87310791015625,731.3582153320312,484.9346618652344,8.178,1920,1080
21,1,2,car,0.9024155735969543,857.5751342773438,691.5433959960938,1188.9295654296875,962.4287719726562,8.301,1920,1080
21,3,2,car,0.8399986624717712,1312.942626953125,548.6638793945312,1640.11474609375,800.5343627929688,8.301,1920,1080
21,4,2,car,0.860935628414154,711.3403930664062,475.6018981933594,984.0172119140625,691.546142578125,8.301,1920,1080
21,5,2,car,0.7532208561897278,306.78302001953125,274.4051513671875,433.7284240722656,362.2143859863281,8.301,1920,1080
21,6,2,car,0.5330153107643127,977.8958129882812,315.30340576171875,1208.61279296875,509.1807861328125,8.301,1920,1080
21,7,2,car,0.8404838442802429,643.143798828125,390.3759460449219,855.7295532226562,583.9083862304688,8.301,1920,1080
21,9,2,car,0.7813301086425781,531.6661376953125,301.9086608886719,734.0127563476562,486.76275634765625,8.301,1920,1080
22,1,2,car,0.8674412369728088,860.5664672851562,700.0607299804688,1193.308349609375,972.1749877929688,8.323,1920,1080
22,3,2,car,0.895471453666687,1321.5679931640625,555.0291137695312,1647.402099609375,806.0062255859375,8.323,1920,1080
22,4,2,car,0.8642495274543762,714.6873168945312,479.0010986328125,989.213623046875,695.85546875,8.323,1920,1080
22,5,2,car,0.7336342930793762,308.8007507324219,274.4311828613281,435.711181640625,362.4131774902344,8.323,1920,1080
22,6,7,truck,0.3826272487640381,981.5069580078125,317.0441589355469,1213.44970703125,512.1028442382812,8.323,1920,1080
22,7,2,car,0.8497910499572754,645.9287719726562,392.1420593261719,859.6029052734375,585.7329711914062,8.323,1920,1080
22,9,2,car,0.7604686617851257,533.0675659179688,303.11041259765625,736.0033569335938,488.2481994628906,8.323,1920,1080
23,1,2,car,0.8685688972473145,862.482177734375,711.2039184570312,1196.8546142578125,984.72509765625,8.388,1920,1080
23,3,2,car,0.8618013262748718,1327.418701171875,561.282958984375,1655.3033447265625,813.9410400390625,8.388,1920,1080
23,4,2,car,0.8907122015953064,718.7933349609375,483.4969787597656,996.9640502929688,703.3448486328125,8.388,1920,1080
23,5,2,car,0.7411864399909973,309.7353515625,272.7899169921875,438.0180969238281,362.0408630371094,8.388,1920,1080
23,6,2,car,0.4735293388366699,987.9706420898438,321.14129638671875,1218.070556640625,514.7958374023438,8.388,1920,1080
23,7,2,car,0.8339351415634155,646.0087890625,394.8546142578125,862.824951171875,591.4718017578125,8.388,1920,1080
23,9,2,car,0.751546323299408,535.9872436523438,305.3902893066406,737.511474609375,489.1905517578125,8.388,1920,1080
24,1,2,car,0.895976722240448,864.3031616210938,717.3018798828125,1202.1558837890625,993.7750244140625,8.398,1920,1080
24,3,2,car,0.8775584697723389,1331.9776611328125,566.2255859375,1660.53515625,819.45458984375,8.398,1920,1080
24,4,2,car,0.8951898217201233,720.4349975585938,486.3094482421875,1001.2288208007812,708.372802734375,8.398,1920,1080
24,5,2,car,0.6775535941123962,310.9578857421875,272.6156921386719,439.02703857421875,362.0476379394531,8.398,1920,1080
24,6,2,car,0.4702492952346802,991.63232421875,323.8135986328125,1221.124755859375,516.9889526367188,8.398,1920,1080
24,7,2,car,0.8329866528511047,648.63623046875,396.85552978515625,868.5469360351562,595.7669067382812,8.398,1920,1080
24,9,2,car,0.741801381111145,538.0083618164062,307.4425964355469,738.8790283203125,490.5576477050781,8.398,1920,1080
25,1,2,car,0.8763315081596375,867.349365234375,722.80126953125,1209.13427734375,1002.6111450195312,8.583,1920,1080
25,3,2,car,0.9242801666259766,1339.1070556640625,571.9615478515625,1668.80615234375,825.885498046875,8.583,1920,1080
25,4,2,car,0.877016544342041,723.517333984375,489.93133544921875,1006.2850952148438,713.7556762695312,8.583,1920,1080
25,5,2,car,0.7222079634666443,311.4119873046875,271.4637145996094,440.82586669921875,362.2012634277344,8.583,1920,1080
25,6,7,truck,0.4841471314430237,996.4725952148438,327.1595764160156,1225.6578369140625,519.5021362304688,8.583,1920,1080
25,7,2,car,0.8497278094291687,651.2459716796875,399.9815368652344,873.6621704101562,600.7432250976562,8.583,1920,1080
25,9,2,car,0.7367398142814636,539.8924560546875,309.05987548828125,741.782958984375,493.4970397949219,8.583,1920,1080
26,1,2,car,0.9073275327682495,871.4346923828125,733.8413696289062,1215.1456298828125,1015.2222900390625,8.693,1920,1080
26,3,2,car,0.8963371515274048,1342.458251953125,577.1349487304688,1677.8798828125,835.8001098632812,8.693,1920,1080
26,4,2,car,0.8827888369560242,728.509521484375,494.3979797363281,1013.7607421875,720.5533447265625,8.693,1920,1080
26,5,2,car,0.6795270442962646,312.4673767089844,271.4446105957031,441.4656066894531,362.1531677246094,8.693,1920,1080
26,6,7,truck,0.4794503450393677,1001.9682006835938,329.468505859375,1232.9312744140625,523.1752319335938,8.693,1920,1080
26,7,2,car,0.8507434129714966,653.1337280273438,401.9585266113281,879.3785400390625,605.7113037109375,8.693,1920,1080
26,9,2,car,0.7735735177993774,540.1900024414062,309.14556884765625,745.7590942382812,496.95416259765625,8.693,1920,1080
27,1,2,car,0.9018147587776184,875.0521850585938,741.5161743164062,1219.152587890625,1023.3489379882812,8.816,1920,1080
27,3,2,car,0.8648228645324707,1345.5360107421875,581.4996337890625,1683.1392822265625,841.9715576171875,8.816,1920,1080
27,4,2,car,0.8714677095413208,731.7101440429688,497.064453125,1019.1224365234375,725.2981567382812,8.816,1920,1080
27,5,2,car,0.7040573954582214,313.2017517089844,271.67730712890625,441.7726745605469,362.42303466796875,8.816,1920,1080
27,6,7,truck,0.5508015751838684,1004.872802734375,331.098388671875,1236.797119140625,525.4111938476562,8.816,1920,1080
27,7,2,car,0.8636067509651184,654.4963989257812,404.9223937988281,882.347900390625,609.7734375,8.816,1920,1080
27,9,2,car,0.805242121219635,541.6144409179688,309.6519470214844,748.0106201171875,498.5103454589844,8.816,1920,1080
28,1,2,car,0.8976978063583374,880.0443725585938,749.6361694335938,1228.7835693359375,1035.9049072265625,8.911,1920,1080
28,3,2,car,0.8589615225791931,1350.4515380859375,585.7737426757812,1692.6068115234375,850.430908203125,8.911,1920,1080
28,4,2,car,0.876876950263977,734.1639404296875,501.3404846191406,1023.10693359375,730.9171752929688,8.911,1920,1080
28,5,2,car,0.6240644454956055,316.41204833984375,273.7170104980469,442.710205078125,362.44476318359375,8.911,1920,1080
28,6,5,bus,0.4610997140407562,1007.4518432617188,332.9197998046875,1241.6292724609375,528.987060546875,8.911,1920,1080
28,7,2,car,0.8182483315467834,655.5996704101562,408.55047607421875,885.6510009765625,615.2999877929688,8.911,1920,1080
28,9,2,car,0.7711482644081116,544.7708740234375,310.8543701171875,752.1634521484375,500.6686706542969,8.911,1920,1080
29,1,2,car,0.8922535181045532,887.5498046875,760.033203125,1234.7867431640625,1044.9287109375,8.954,1920,1080
29,3,2,car,0.864825963973999,1359.3111572265625,593.2107543945312,1701.7288818359375,858.4576416015625,8.954,1920,1080
29,4,2,car,0.8618744611740112,738.9375,507.1482238769531,1028.486328125,737.2161254882812,8.954,1920,1080
29,5,2,car,0.6703231930732727,318.3608093261719,274.6672058105469,444.519775390625,362.9014892578125,8.954,1920,1080
29,6,2,car,0.5269012451171875,1010.4979858398438,335.09674072265625,1247.732177734375,533.5125122070312,8.954,1920,1080
29,7,2,car,0.7786333560943604,656.5415649414062,410.95233154296875,889.3679809570312,620.4598388671875,8.954,1920,1080
29,9,2,car,0.7846254706382751,547.5115356445312,313.3448791503906,755.2274169921875,503.46435546875,8.954,1920,1080
30,1,2,car,0.8750560879707336,891.0091552734375,767.5465087890625,1237.7498779296875,1051.7406005859375,9.055,1920,1080
30,3,2,car,0.8198360204696655,1364.712158203125,598.1541137695312,1710.005615234375,865.98193359375,9.055,1920,1080
30,4,2,car,0.8675969243049622,742.6704711914062,511.4393005371094,1032.654296875,741.7192993164062,9.055,1920,1080
30,5,2,car,0.5884575247764587,319.64825439453125,275.1901550292969,444.60870361328125,362.37310791015625,9.055,1920,1080
30,6,2,car,0.540490448474884,1011.669921875,336.3664245605469,1250.10498046875,535.3795166015625,9.055,1920,1080
30,7,2,car,0.8096923828125,658.589111328125,413.1424560546875,892.3140258789062,623.8817138671875,9.055,1920,1080
30,9,2,car,0.7487177848815918,550.7749633789062,315.9912414550781,757.6542358398438,505.2033996582031,9.055,1920,1080
31,1,2,car,0.9127990007400513,894.4558715820312,775.3900756835938,1243.8062744140625,1062.062255859375,9.146,1920,1080
31,3,2,car,0.9155429005622864,1373.1099853515625,605.7409057617188,1718.298095703125,873.171142578125,9.146,1920,1080
31,4,2,car,0.8806227445602417,747.7442626953125,517.936279296875,1038.7535400390625,748.719482421875,9.146,1920,1080
31,5,2,car,0.5220592021942139,321.4128723144531,275.40106201171875,446.7621765136719,362.6943054199219,9.146,1920,1080
31,6,2,car,0.5335263609886169,1017.0591430664062,339.77508544921875,1256.328369140625,539.4171752929688,9.146,1920,1080
31,7,2,car,0.8081711530685425,663.1079711914062,418.9261779785156,896.7377319335938,629.1536254882812,9.146,1920,1080
31,9,2,car,0.8316968083381653,555.2357788085938,318.2033996582031,762.9544677734375,508.17620849609375,9.146,1920,1080
32,1,2,car,0.9100005626678467,902.25,785.7952880859375,1250.7431640625,1071.819580078125,9.178,1920,1080
32,3,2,car,0.9265058636665344,1379.3570556640625,613.853271484375,1726.1171875,882.7304077148438,9.178,1920,1080
32,4,2,car,0.8971147537231445,752.299072265625,522.3985595703125,1046.2921142578125,755.8013916015625,9.178,1920,1080
32,5,2,car,0.5212948322296143,321.53350830078125,273.1707458496094,450.0856628417969,362.52386474609375,9.178,1920,1080
32,6,2,car,0.6450563669204712,1021.3222045898438,342.1687316894531,1262.943603515625,543.7171020507812,9.178,1920,1080
32,7,2,car,0.8901494145393372,667.1300659179688,422.8271789550781,901.2737426757812,632.9588012695312,9.178,1920,1080
32,9,2,car,0.815384030342102,557.5750732421875,320.4762878417969,766.8321533203125,511.80206298828125,9.178,1920,1080
33,1,2,car,0.8835678100585938,905.4652709960938,792.414794921875,1252.4097900390625,1076.608154296875,9.292,1920,1080
33,3,2,car,0.930467963218689,1382.4912109375,619.3771362304688,1731.0164794921875,890.0858764648438,9.292,1920,1080
33,4,2,car,0.896777868270874,754.070068359375,525.0677490234375,1050.6572265625,760.81494140625,9.292,1920,1080
33,5,2,car,0.5341047048568726,322.25323486328125,271.9248962402344,452.44580078125,362.24273681640625,9.292,1920,1080
33,6,2,car,0.6893452405929565,1022.91552734375,344.48583984375,1266.6318359375,547.6516723632812,9.292,1920,1080
33,7,2,car,0.8693668842315674,667.7034912109375,425.22509765625,902.6910400390625,636.28857421875,9.292,1920,1080
33,9,2,car,0.791377604007721,558.2213134765625,321.7040100097656,769.3170166015625,514.6625366210938,9.292,1920,1080
34,1,2,car,0.8428307771682739,917.0807495117188,803.1537475585938,1252.980224609375,1076.1119384765625,9.267,1920,1080
34,3,2,car,0.9236292839050293,1388.5498046875,625.2080078125,1738.9571533203125,897.8604736328125,9.267,1920,1080
34,4,2,car,0.8660523295402527,758.326416015625,529.7662353515625,1058.1976318359375,768.6942138671875,9.267,1920,1080
34,5,2,car,0.5347660183906555,323.19647216796875,272.2088623046875,453.0611877441406,362.0461120605469,9.267,1920,1080
34,6,2,car,0.6397420167922974,1028.1126708984375,347.15936279296875,1273.1375732421875,551.002685546875,9.267,1920,1080
34,7,2,car,0.7761749029159546,671.1932983398438,431.3882751464844,904.8947143554688,641.0259399414062,9.267,1920,1080
